Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018]
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,Mexico,MEX,4.68183297513542,3.2127249343157,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,Nicaragua,NIC,14.2355889200419,14.2355889200419,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,Panama,PAN,12.6080151923874,12.6080151923874,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,Puerto Rico,PRI,..,..,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,United States,USA,0,0,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Argentina,ARG,1.72959963979411,1.72959963979411,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Brazil,BRA,0.331347034369799,0.163808741910714,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Colombia,COL,0.83818132385781,0.766267645233825,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Dominican Republic,DOM,1.89466382810214,1.86337624958938,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Ecuador,ECU,0,0,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,El Salvador,SLV,0,0,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Guatemala,GTM,1.17858471694171,1.00551928735683,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Haiti,HTI,8.45813109151217,8.3452005398041,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Mexico,MEX,0.530745838452788,0.298255870097705,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Nicaragua,NIC,0.971891480454815,0.971891480454815,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Panama,PAN,0.453624226833483,0.453624226833483,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Puerto Rico,PRI,..,..,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,United States,USA,0,0,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Argentina,ARG,99.078374648261,..,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Brazil,BRA,97.8479856204928,98.1933926745912,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Colombia,COL,96.961805823633,97.3001096098102,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Dominican Republic,DOM,96.5763681047312,96.6902247501612,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Ecuador,ECU,93.6820477408394,93.9945365448314,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,El Salvador,SLV,97.0638562514843,97.3883749714943,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Guatemala,GTM,93.7208920501672,94.1905807380076,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Haiti,HTI,65.0230172994401,65.4668259265366,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Mexico,MEX,98.8836793751173,99.3182188903489,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Nicaragua,NIC,81.504740578563,81.5247635350893,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Panama,PAN,95.9794520326648,96.3824189477176,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Puerto Rico,PRI,97.1209880032544,97.1247906621916,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,Virgin Islands (U.S.),VIR,98.7182673758686,98.7182673758686,..
People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,United States,USA,99.2637093636678,99.2691920708955,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Argentina,ARG,92.9836600501062,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Brazil,BRA,87.866699049914,89.7386139292663,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Colombia,COL,85.5456067600331,86.4469113521274,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Dominican Republic,DOM,90.0374869076783,90.2798890990542,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Ecuador,ECU,82.674394601544,83.4696777860368,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,El Salvador,SLV,91.8066204929483,92.2184128467767,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Guatemala,GTM,89.6638137258939,90.3578402371987,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Haiti,HTI,42.5271514482919,42.6356095904931,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Mexico,MEX,95.4377462791626,96.6136143712301,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Nicaragua,NIC,59.2514262478282,59.1074466319594,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Panama,PAN,91.6914051160219,92.8599251579958,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Puerto Rico,PRI,..,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,United States,USA,96.9727707102043,96.9727707102043,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Argentina,ARG,99.6353228779752,99.6353228779752,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Brazil,BRA,99.4671819240839,99.5345519236895,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Colombia,COL,99.7966162933069,99.9381928,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Dominican Republic,DOM,98.2691188271238,98.2651623711809,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Ecuador,ECU,100,100,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,El Salvador,SLV,99.2635813777686,99.4719521474883,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Guatemala,GTM,97.7265298930887,97.9204695762194,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Haiti,HTI,84.6573966904422,84.6464595700111,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Mexico,MEX,99.7680609198235,100,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Nicaragua,NIC,97.5597644902386,97.5597644902386,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Panama,PAN,98.0888926666667,98.0888926666667,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Puerto Rico,PRI,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,United States,USA,99.7713080995427,99.7713080995427,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Argentina,ARG,94.2585054176821,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Brazil,BRA,87.426360059913,88.2938494055597,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Colombia,COL,88.5869940204514,89.6253577567162,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Dominican Republic,DOM,83.5395612297675,83.8932063216788,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Ecuador,ECU,87.1765533612846,87.9887160353163,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,El Salvador,SLV,87.2276360584094,87.4335666680769,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Guatemala,GTM,65.0227453574811,65.0631350754195,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Haiti,HTI,33.5993507553404,34.7044542884675,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mexico,MEX,90.3035709697183,91.183055555117,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Nicaragua,NIC,74.3884311436213,74.4347308149472,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Panama,PAN,82.2291176194899,83.3154589674842,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Puerto Rico,PRI,97.1639120933803,97.1705527086894,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Virgin Islands (U.S.),VIR,99.3712775309951,99.3712775309951,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,United States,USA,99.9698121431811,99.9700187653163,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Argentina,ARG,76.774394263034,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Brazil,BRA,58.7229769079313,60.1461435999187,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Colombia,COL,74.5261250030496,76.1792595928905,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Dominican Republic,DOM,73.4471220245159,73.5753810012313,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Ecuador,ECU,81.2728841222386,82.9558151792668,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,El Salvador,SLV,78.4095894920975,78.5899750240238,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Guatemala,GTM,50.4898778434002,50.5073959069051,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Haiti,HTI,23.1227622685381,23.8985167421656,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Mexico,MEX,80.7744204440956,82.4439140306015,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Nicaragua,NIC,61.5196951135334,61.5196951135334,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Panama,PAN,63.5098481221375,64.8404904836634,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Puerto Rico,PRI,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,United States,USA,99.8825077292242,99.8825077292242,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Argentina,ARG,95.8562321549307,95.8562321549307,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Brazil,BRA,92.0827127664285,92.7588534653415,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Colombia,COL,92.0785150145392,92.8936970056793,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Dominican Republic,DOM,86.1522400055333,86.4281622366088,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Ecuador,ECU,90.5650214448534,90.8604772589504,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,El Salvador,SLV,90.9172747153348,90.9976772453255,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Guatemala,GTM,79.371347831404,79.2282707127283,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Haiti,HTI,42.743311447246,43.7821100848932,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Mexico,MEX,92.7491764072306,93.3860325759211,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Nicaragua,NIC,83.672794884026,83.672794884026,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Panama,PAN,91.4377978593899,92.2656658544471,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Puerto Rico,PRI,..,..,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People using at least basic sanitation services, urban  (% of urban population)",SH.STA.BASS.UR.ZS,United States,USA,99.9891560091086,99.9891560091086,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Argentina,ARG,..,..,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Brazil,BRA,..,..,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Colombia,COL,72.9978979109839,73.2334257421982,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Dominican Republic,DOM,..,..,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Ecuador,ECU,74.8514112329373,75.0680124163761,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,El Salvador,SLV,..,..,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Guatemala,GTM,55.6629525728379,55.9907816864662,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Haiti,HTI,..,..,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Mexico,MEX,42.6827426609801,42.870309895754,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Nicaragua,NIC,51.5212747402271,51.6005110394356,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Panama,PAN,..,..,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Puerto Rico,PRI,94.0864383996155,94.084972555032,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,Virgin Islands (U.S.),VIR,..,..,..
People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,United States,USA,98.9963099760288,99.0017779137847,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Argentina,ARG,..,..,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Brazil,BRA,..,..,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Colombia,COL,39.6361421911643,40.057115322249,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Dominican Republic,DOM,..,..,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Ecuador,ECU,57.4029203165355,57.89631918608,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,El Salvador,SLV,..,..,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Guatemala,GTM,45.7160134513083,46.1059521308622,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Haiti,HTI,..,..,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Mexico,MEX,..,..,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Nicaragua,NIC,29.4979862521207,29.4979862521207,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Panama,PAN,..,..,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Puerto Rico,PRI,..,..,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,United States,USA,..,..,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Argentina,ARG,..,..,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Brazil,BRA,92.2179689452249,92.2804289889426,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Colombia,COL,81.2821135132498,81.2975857210708,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Dominican Republic,DOM,..,..,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Ecuador,ECU,84.86615,84.86615,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,El Salvador,SLV,77.1200244362895,77.2819121964282,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Guatemala,GTM,65.4837725279399,65.6103516571679,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Haiti,HTI,..,..,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Mexico,MEX,..,..,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Nicaragua,NIC,67.4103426801848,67.4103426801848,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Panama,PAN,..,..,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Puerto Rico,PRI,..,..,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,United States,USA,99.6660948659697,99.6660948659697,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Argentina,ARG,..,..,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Brazil,BRA,47.0378556676988,49.2757870914179,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Colombia,COL,16.7910461330722,16.9864889632337,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Dominican Republic,DOM,..,..,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Ecuador,ECU,42.1788010479165,42.0107595439501,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,El Salvador,SLV,..,..,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Guatemala,GTM,..,..,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Haiti,HTI,..,..,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Mexico,MEX,47.9551223159435,50.4050992393986,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Nicaragua,NIC,..,..,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Panama,PAN,..,..,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Puerto Rico,PRI,32.5442222627359,32.5441401675527,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,Virgin Islands (U.S.),VIR,..,..,..
People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,United States,USA,89.906899193335,89.9669981106111,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Argentina,ARG,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Brazil,BRA,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Colombia,COL,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Dominican Republic,DOM,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Ecuador,ECU,56.3496630382667,57.1564831245231,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,El Salvador,SLV,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Guatemala,GTM,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Haiti,HTI,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Mexico,MEX,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Nicaragua,NIC,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Panama,PAN,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Puerto Rico,PRI,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,United States,USA,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Argentina,ARG,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Brazil,BRA,49.263333715003,51.5950458919571,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Colombia,COL,15.6983221601932,15.8335989198857,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Dominican Republic,DOM,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Ecuador,ECU,34.0452858981364,33.3686316430816,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,El Salvador,SLV,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Guatemala,GTM,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Haiti,HTI,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Mexico,MEX,49.7200947917135,52.2623962760267,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Nicaragua,NIC,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Panama,PAN,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Puerto Rico,PRI,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People using safely managed sanitation services, urban  (% of urban population)",SH.STA.SMSS.UR.ZS,United States,USA,95.4687390939207,95.4687390939207,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Argentina,ARG,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Brazil,BRA,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Colombia,COL,65.2574247769601,65.3857581074716,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Dominican Republic,DOM,55.0428854201177,55.1819809572288,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Ecuador,ECU,80.6236026252902,80.6347784463545,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,El Salvador,SLV,90.6021621258625,90.6496848510482,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Guatemala,GTM,76.6175064570315,76.6655036207724,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Haiti,HTI,23.1510394988266,22.8627462636951,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Mexico,MEX,87.8174056003199,87.8466842172696,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Nicaragua,NIC,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Panama,PAN,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Puerto Rico,PRI,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Virgin Islands (U.S.),VIR,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,United States,USA,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Argentina,ARG,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Brazil,BRA,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Colombia,COL,34.8417863893405,34.8417863893405,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Dominican Republic,DOM,41.9045183547474,41.9045183547474,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Ecuador,ECU,75.402584333476,75.402584333476,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,El Salvador,SLV,86.2733246877262,86.2733246877262,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Guatemala,GTM,69.927234256639,69.927234256639,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Haiti,HTI,16.2655275927859,15.9980534092264,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Mexico,MEX,79.7834654652752,79.7834654652752,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Nicaragua,NIC,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Panama,PAN,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Puerto Rico,PRI,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,Virgin Islands (U.S.),VIR,..,..,..
"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,United States,USA,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Argentina,ARG,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Brazil,BRA,..,..,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Colombia,COL,72.8100760282823,72.8100760282823,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Dominican Republic,DOM,58.4440798911966,58.4440798911966,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Ecuador,ECU,83.6202564269225,83.6202564269225,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,El Salvador,SLV,92.4134275614134,92.4134275614134,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Guatemala,GTM,83.2229514012423,83.2229514012423,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Haiti,HTI,29.1607105183382,28.629512785715,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Mexico,MEX,89.8792735253305,89.8792735253305,..
"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,Nicaragua,NIC,..,..,..
